id_student,code_module,code_presentation,final_result,highest_education,age_band,gender,disability,num_of_prev_attempts,date_registration,score_first_assessment,delay_first_assessment,first_assessment_type,clicks_till_course_starts,active_days_before_course_start,clicks_from_course_start_until_first_assessment,active_days_from_course_start_until_first_assessment
429958,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-58.0,59.0,0.0,TMA,0.0,0.0,85.0,6.0
441018,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-52.0,54.0,-1.0,TMA,114.0,4.0,118.0,7.0
441888,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-53.0,74.0,1.0,TMA,9.0,1.0,151.0,8.0
442442,AAA,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-32.0,39.0,0.0,TMA,112.0,5.0,410.0,13.0
444677,AAA,2013J,Distinction,HE Qualification,0-35,M,N,0,-38.0,91.0,0.0,TMA,48.0,5.0,213.0,12.0
470588,AAA,2013J,Withdrawn,HE Qualification,35-55,M,N,0,-43.0,86.0,0.0,TMA,47.0,3.0,231.0,6.0
489455,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-120.0,74.0,-4.0,TMA,441.0,7.0,314.0,14.0
494424,AAA,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-38.0,0.0,,TMA,15.0,1.0,43.0,1.0
495284,AAA,2013J,Pass,HE Qualification,0-35,M,N,0,-29.0,73.0,-1.0,TMA,0.0,0.0,287.0,12.0
498857,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-16.0,77.0,0.0,TMA,47.0,3.0,216.0,12.0
508818,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-156.0,73.0,0.0,TMA,64.0,4.0,507.0,12.0
512460,AAA,2013J,Pass,HE Qualification,0-35,M,N,0,-32.0,59.0,0.0,TMA,19.0,2.0,62.0,5.0
544103,AAA,2013J,Pass,HE Qualification,0-35,M,N,0,-127.0,82.0,-1.0,TMA,288.0,10.0,704.0,17.0
550383,AAA,2013J,Pass,HE Qualification,0-35,M,N,0,-51.0,77.0,0.0,TMA,105.0,4.0,285.0,13.0
564450,AAA,2013J,Fail,HE Qualification,0-35,M,N,0,-43.0,64.0,-1.0,TMA,32.0,1.0,43.0,1.0
568601,AAA,2013J,Withdrawn,HE Qualification,0-35,F,N,0,-30.0,85.0,0.0,TMA,0.0,0.0,171.0,5.0
572652,AAA,2013J,Pass,HE Qualification,0-35,M,N,0,-158.0,71.0,0.0,TMA,2.0,1.0,148.0,8.0
580389,AAA,2013J,Pass,HE Qualification,0-35,M,N,0,-22.0,75.0,0.0,TMA,106.0,3.0,505.0,11.0
581129,AAA,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-38.0,0.0,,TMA,0.0,0.0,88.0,3.0
588775,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-17.0,85.0,-1.0,TMA,105.0,6.0,857.0,18.0
591774,AAA,2013J,Pass,Post Graduate Qualification,35-55,M,N,0,-46.0,88.0,0.0,TMA,60.0,4.0,112.0,6.0
603861,AAA,2013J,Withdrawn,HE Qualification,55<=,M,N,0,-38.0,61.0,0.0,TMA,37.0,2.0,169.0,11.0
606143,AAA,2013J,Fail,Post Graduate Qualification,35-55,M,N,0,-43.0,78.0,0.0,TMA,74.0,2.0,183.0,9.0
704156,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-29.0,67.0,-1.0,TMA,103.0,4.0,481.0,15.0
705379,AAA,2013J,Distinction,A Level or Equivalent,55<=,M,N,0,-57.0,81.0,0.0,TMA,446.0,9.0,444.0,18.0
721259,AAA,2013J,Withdrawn,Lower Than A Level,55<=,F,N,0,-73.0,0.0,3.0,TMA,466.0,10.0,713.0,16.0
749412,AAA,2013J,Pass,Lower Than A Level,55<=,M,N,0,-138.0,83.0,-3.0,TMA,321.0,9.0,804.0,19.0
760729,AAA,2013J,Distinction,A Level or Equivalent,55<=,M,N,0,-67.0,80.0,-1.0,TMA,430.0,8.0,810.0,17.0
905042,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-91.0,64.0,-2.0,TMA,277.0,7.0,375.0,13.0
949618,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-59.0,63.0,-1.0,TMA,122.0,5.0,205.0,10.0
958987,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-67.0,78.0,-1.0,TMA,26.0,2.0,124.0,10.0
968578,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-170.0,62.0,8.0,TMA,43.0,1.0,51.0,5.0
969076,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-42.0,82.0,-1.0,TMA,40.0,6.0,493.0,19.0
971027,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-62.0,76.0,0.0,TMA,218.0,7.0,406.0,13.0
978739,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-108.0,59.0,-1.0,TMA,487.0,10.0,951.0,12.0
1035023,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-87.0,73.0,0.0,TMA,88.0,6.0,247.0,15.0
1105478,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-144.0,90.0,0.0,TMA,180.0,7.0,339.0,15.0
1352868,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-63.0,66.0,0.0,TMA,35.0,1.0,333.0,11.0
1401935,AAA,2013J,Fail,A Level or Equivalent,35-55,M,N,0,-35.0,45.0,7.0,TMA,57.0,7.0,113.0,4.0
1402638,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-195.0,77.0,2.0,TMA,102.0,5.0,202.0,11.0
1414443,AAA,2013J,Fail,A Level or Equivalent,35-55,F,N,0,-169.0,58.0,31.0,TMA,43.0,2.0,377.0,6.0
1456619,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-87.0,0.0,,TMA,150.0,6.0,248.0,12.0
1465690,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-38.0,85.0,0.0,TMA,166.0,5.0,381.0,9.0
1472925,AAA,2013J,Fail,Lower Than A Level,35-55,F,Y,0,20.0,61.0,11.0,TMA,0.0,0.0,0.0,0.0
1488959,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-30.0,67.0,1.0,TMA,164.0,9.0,461.0,14.0
1518989,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-102.0,78.0,0.0,TMA,100.0,4.0,820.0,12.0
1618738,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-95.0,84.0,0.0,TMA,0.0,0.0,265.0,4.0
1620151,AAA,2013J,Fail,HE Qualification,35-55,M,N,0,-95.0,85.0,0.0,TMA,113.0,8.0,526.0,11.0
1626710,AAA,2013J,Distinction,A Level or Equivalent,35-55,M,N,0,-195.0,82.0,-2.0,TMA,739.0,10.0,802.0,19.0
1640609,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-191.0,83.0,-3.0,TMA,490.0,9.0,770.0,20.0
1686521,AAA,2013J,Withdrawn,Lower Than A Level,35-55,F,N,0,-124.0,68.0,-2.0,TMA,148.0,8.0,407.0,16.0
1729319,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-106.0,80.0,0.0,TMA,173.0,6.0,329.0,8.0
1746134,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-30.0,83.0,-1.0,TMA,55.0,2.0,300.0,11.0
1758449,AAA,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-198.0,65.0,-1.0,TMA,484.0,8.0,681.0,14.0
1763015,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,F,N,0,-58.0,0.0,,TMA,420.0,3.0,0.0,0.0
1765788,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-43.0,57.0,0.0,TMA,550.0,6.0,1099.0,19.0
1801229,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-106.0,79.0,0.0,TMA,24.0,2.0,383.0,15.0
1801641,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-32.0,72.0,-1.0,TMA,65.0,4.0,98.0,5.0
1847830,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-164.0,83.0,-1.0,TMA,135.0,7.0,709.0,16.0
1860318,AAA,2013J,Pass,Lower Than A Level,35-55,M,Y,0,-53.0,57.0,0.0,TMA,257.0,8.0,220.0,8.0
1889511,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-42.0,72.0,3.0,TMA,67.0,3.0,320.0,10.0
1889577,AAA,2013J,Pass,A Level or Equivalent,35-55,F,Y,0,-81.0,72.0,0.0,TMA,4.0,1.0,306.0,13.0
1894188,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-57.0,76.0,-5.0,TMA,292.0,8.0,404.0,15.0
1938355,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-102.0,82.0,-9.0,TMA,248.0,6.0,344.0,12.0
1942396,AAA,2013J,Pass,Lower Than A Level,35-55,F,Y,0,-29.0,50.0,0.0,TMA,101.0,4.0,131.0,6.0
1970390,AAA,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-108.0,78.0,2.0,TMA,657.0,8.0,1527.0,17.0
1976139,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-195.0,75.0,-2.0,TMA,211.0,7.0,21.0,3.0
2011876,AAA,2013J,Pass,A Level or Equivalent,0-35,F,Y,0,-32.0,79.0,0.0,TMA,39.0,3.0,243.0,9.0
2012966,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-102.0,75.0,0.0,TMA,36.0,2.0,263.0,7.0
2051699,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-137.0,62.0,0.0,TMA,47.0,4.0,430.0,13.0
2062879,AAA,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-74.0,56.0,-1.0,TMA,200.0,6.0,317.0,15.0
2065691,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,Y,0,-16.0,30.0,17.0,TMA,1.0,1.0,0.0,0.0
2073016,AAA,2013J,Withdrawn,Lower Than A Level,35-55,F,N,0,-65.0,60.0,4.0,TMA,27.0,2.0,393.0,15.0
2080474,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-123.0,88.0,0.0,TMA,44.0,2.0,184.0,8.0
2083877,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-45.0,72.0,0.0,TMA,92.0,4.0,235.0,11.0
2084066,AAA,2013J,Fail,Lower Than A Level,35-55,F,N,0,-148.0,65.0,2.0,TMA,125.0,3.0,666.0,14.0
2104505,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-65.0,80.0,-1.0,TMA,1.0,1.0,306.0,9.0
2122180,AAA,2013J,Distinction,Lower Than A Level,35-55,F,N,0,-35.0,86.0,4.0,TMA,400.0,9.0,429.0,17.0
2139353,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-59.0,65.0,4.0,TMA,14.0,3.0,155.0,12.0
2143752,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-46.0,50.0,0.0,TMA,122.0,5.0,306.0,12.0
2146792,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-59.0,68.0,0.0,TMA,148.0,8.0,276.0,18.0
2149225,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,Y,0,-36.0,0.0,,TMA,238.0,6.0,81.0,2.0
2153153,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-49.0,61.0,-1.0,TMA,0.0,0.0,758.0,10.0
2155014,AAA,2013J,Pass,Lower Than A Level,0-35,F,Y,0,-32.0,76.0,3.0,TMA,103.0,3.0,379.0,8.0
2164705,AAA,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-43.0,70.0,-1.0,TMA,30.0,2.0,156.0,5.0
2171627,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-50.0,71.0,-4.0,TMA,116.0,6.0,150.0,5.0
2182846,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-113.0,65.0,-1.0,TMA,321.0,8.0,664.0,15.0
2194100,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-108.0,64.0,-2.0,TMA,26.0,3.0,492.0,15.0
2197016,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-35.0,75.0,-10.0,TMA,193.0,7.0,140.0,6.0
2208424,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-66.0,73.0,-3.0,TMA,127.0,4.0,253.0,10.0
2229865,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-116.0,73.0,-1.0,TMA,98.0,6.0,542.0,15.0
2255601,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,F,N,0,-28.0,71.0,0.0,TMA,54.0,3.0,634.0,14.0
2268379,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-74.0,80.0,0.0,TMA,60.0,2.0,368.0,15.0
2278464,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-129.0,60.0,-1.0,TMA,83.0,4.0,112.0,8.0
2293923,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-85.0,72.0,0.0,TMA,145.0,6.0,58.0,6.0
2312620,AAA,2013J,Withdrawn,HE Qualification,35-55,F,N,0,-45.0,11.0,7.0,TMA,156.0,5.0,116.0,4.0
2318055,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-56.0,0.0,,TMA,0.0,0.0,0.0,0.0
2324976,AAA,2013J,Withdrawn,HE Qualification,35-55,F,N,0,-101.0,0.0,,TMA,0.0,0.0,0.0,0.0
2329342,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-56.0,56.0,0.0,TMA,0.0,0.0,242.0,10.0
2339528,AAA,2013J,Distinction,Lower Than A Level,0-35,F,N,0,-57.0,76.0,6.0,TMA,2.0,1.0,30.0,1.0
2342426,AAA,2013J,Fail,Lower Than A Level,35-55,M,N,0,-38.0,70.0,5.0,TMA,62.0,4.0,299.0,12.0
2344901,AAA,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-24.0,67.0,0.0,TMA,29.0,1.0,75.0,6.0
2358056,AAA,2013J,Fail,HE Qualification,0-35,F,N,0,-102.0,56.0,0.0,TMA,186.0,7.0,172.0,12.0
2358969,AAA,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-53.0,68.0,0.0,TMA,146.0,4.0,162.0,8.0
2364471,AAA,2013J,Pass,HE Qualification,0-35,F,Y,0,-80.0,90.0,6.0,TMA,563.0,10.0,979.0,20.0
2365101,AAA,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-129.0,0.0,,TMA,0.0,0.0,0.0,0.0
2367155,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-22.0,63.0,0.0,TMA,58.0,3.0,239.0,7.0
2369266,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-94.0,50.0,0.0,TMA,138.0,4.0,554.0,13.0
2376496,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-185.0,64.0,0.0,TMA,56.0,5.0,220.0,13.0
2391984,AAA,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-101.0,75.0,1.0,TMA,1.0,1.0,165.0,7.0
2411661,AAA,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-17.0,55.0,-1.0,TMA,75.0,1.0,212.0,7.0
2411778,AAA,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-35.0,77.0,-5.0,TMA,356.0,5.0,365.0,10.0
2412002,AAA,2013J,Distinction,Lower Than A Level,35-55,M,N,0,-38.0,86.0,1.0,TMA,537.0,10.0,640.0,19.0
2412967,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-73.0,80.0,0.0,TMA,167.0,5.0,327.0,14.0
2429854,AAA,2013J,Withdrawn,A Level or Equivalent,35-55,M,Y,0,-52.0,51.0,5.0,TMA,0.0,0.0,319.0,9.0
2437837,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-53.0,67.0,-2.0,TMA,190.0,3.0,443.0,12.0
2449878,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-32.0,66.0,3.0,TMA,10.0,1.0,73.0,7.0
2456480,AAA,2013J,Fail,Lower Than A Level,35-55,M,N,0,-71.0,40.0,4.0,TMA,29.0,3.0,60.0,3.0
2457256,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-50.0,60.0,0.0,TMA,85.0,5.0,289.0,11.0
2458355,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-81.0,88.0,0.0,TMA,341.0,10.0,205.0,12.0
2460080,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-52.0,85.0,-1.0,TMA,213.0,9.0,598.0,16.0
2461190,AAA,2013J,Fail,HE Qualification,55<=,M,N,0,-11.0,62.0,0.0,TMA,17.0,1.0,336.0,11.0
2469673,AAA,2013J,Fail,Lower Than A Level,35-55,F,N,0,-22.0,0.0,,TMA,24.0,1.0,60.0,2.0
2470694,AAA,2013J,Withdrawn,HE Qualification,55<=,F,N,0,-106.0,0.0,,TMA,166.0,8.0,543.0,19.0
2479954,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-46.0,77.0,0.0,TMA,62.0,2.0,30.0,4.0
2481901,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-195.0,82.0,-2.0,TMA,302.0,6.0,647.0,17.0
2482700,AAA,2013J,Pass,Lower Than A Level,0-35,M,N,0,-59.0,63.0,-2.0,TMA,90.0,6.0,448.0,17.0
2486127,AAA,2013J,Pass,HE Qualification,0-35,F,N,0,-144.0,70.0,-1.0,TMA,69.0,1.0,260.0,7.0
2498700,AAA,2013J,Pass,Lower Than A Level,0-35,F,N,0,-43.0,74.0,3.0,TMA,60.0,5.0,69.0,8.0
2516503,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-65.0,82.0,-1.0,TMA,127.0,7.0,204.0,16.0
2518069,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-105.0,74.0,-2.0,TMA,76.0,4.0,329.0,10.0
2521459,AAA,2013J,Pass,Lower Than A Level,0-35,F,N,0,-158.0,63.0,0.0,TMA,13.0,3.0,241.0,12.0
2523736,AAA,2013J,Pass,A Level or Equivalent,55<=,M,N,0,-46.0,58.0,7.0,TMA,41.0,5.0,87.0,11.0
2529279,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-67.0,71.0,-4.0,TMA,154.0,3.0,249.0,10.0
2532302,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-65.0,69.0,-1.0,TMA,42.0,3.0,140.0,6.0
2536991,AAA,2013J,Distinction,HE Qualification,55<=,M,N,0,-87.0,72.0,0.0,TMA,61.0,7.0,101.0,9.0
2542724,AAA,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-59.0,0.0,,TMA,169.0,5.0,59.0,4.0
2550279,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-153.0,62.0,0.0,TMA,156.0,5.0,414.0,13.0
2551220,AAA,2013J,Pass,Lower Than A Level,0-35,F,N,0,-94.0,77.0,0.0,TMA,113.0,7.0,139.0,11.0
2552472,AAA,2013J,Withdrawn,HE Qualification,35-55,F,N,0,-38.0,62.0,14.0,TMA,2.0,1.0,107.0,2.0
2555340,AAA,2013J,Pass,HE Qualification,35-55,F,N,0,-67.0,94.0,-1.0,TMA,234.0,6.0,908.0,18.0
2557283,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-80.0,75.0,-1.0,TMA,524.0,9.0,931.0,20.0
2559575,AAA,2013J,Pass,Lower Than A Level,0-35,M,N,0,-31.0,54.0,-1.0,TMA,154.0,5.0,136.0,11.0
2562034,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-30.0,70.0,0.0,TMA,10.0,1.0,95.0,3.0
2566163,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-91.0,87.0,-1.0,TMA,18.0,2.0,233.0,7.0
2566592,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-35.0,86.0,-2.0,TMA,117.0,6.0,130.0,9.0
2569324,AAA,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-81.0,0.0,,TMA,4.0,1.0,21.0,1.0
2574528,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-16.0,63.0,0.0,TMA,40.0,2.0,196.0,11.0
2574583,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-63.0,66.0,0.0,TMA,136.0,5.0,288.0,14.0
2576122,AAA,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-137.0,64.0,-1.0,TMA,35.0,2.0,180.0,7.0
2578995,AAA,2013J,Pass,A Level or Equivalent,0-35,F,Y,0,-62.0,75.0,-4.0,TMA,155.0,6.0,191.0,13.0
2586560,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-94.0,75.0,-1.0,TMA,228.0,4.0,594.0,14.0
2594139,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-74.0,87.0,1.0,TMA,201.0,5.0,433.0,9.0
2598871,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-128.0,66.0,-2.0,TMA,260.0,8.0,202.0,11.0
2599352,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-106.0,80.0,4.0,TMA,33.0,7.0,103.0,5.0
2600688,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-165.0,64.0,0.0,TMA,66.0,1.0,165.0,6.0
2606098,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-102.0,70.0,-4.0,TMA,53.0,4.0,64.0,6.0
2613116,AAA,2013J,Pass,Lower Than A Level,35-55,F,N,0,-63.0,68.0,-1.0,TMA,165.0,5.0,126.0,8.0
2617002,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-46.0,67.0,7.0,TMA,63.0,4.0,106.0,7.0
2620584,AAA,2013J,Fail,A Level or Equivalent,0-35,M,Y,0,-109.0,0.0,,TMA,45.0,2.0,47.0,3.0
2639449,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-127.0,67.0,0.0,TMA,44.0,1.0,163.0,8.0
2639540,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-38.0,76.0,7.0,TMA,71.0,7.0,182.0,11.0
2639641,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-48.0,66.0,-1.0,TMA,121.0,5.0,265.0,14.0
2641155,AAA,2013J,Pass,Lower Than A Level,35-55,M,N,0,-71.0,78.0,0.0,TMA,411.0,10.0,760.0,20.0
2643002,AAA,2013J,Pass,A Level or Equivalent,35-55,F,N,0,-52.0,49.0,0.0,TMA,308.0,7.0,374.0,12.0
2645733,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-100.0,87.0,0.0,TMA,131.0,1.0,197.0,13.0
2649826,AAA,2013J,Distinction,Lower Than A Level,35-55,M,N,0,-144.0,75.0,-5.0,TMA,421.0,6.0,412.0,14.0
2650282,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-29.0,83.0,0.0,TMA,6.0,1.0,209.0,10.0
2664024,AAA,2013J,Pass,HE Qualification,35-55,M,N,0,-31.0,48.0,3.0,TMA,10.0,1.0,110.0,6.0
2666246,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-43.0,76.0,0.0,TMA,50.0,3.0,149.0,6.0
2669816,AAA,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-58.0,67.0,-2.0,TMA,11.0,2.0,59.0,3.0
2671132,AAA,2013J,Pass,HE Qualification,55<=,M,N,0,-38.0,59.0,-1.0,TMA,216.0,5.0,448.0,11.0
2676809,AAA,2013J,Fail,HE Qualification,0-35,F,N,0,-31.0,46.0,-2.0,TMA,31.0,2.0,81.0,4.0
2678643,AAA,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-25.0,83.0,0.0,TMA,177.0,6.0,341.0,13.0
2685865,AAA,2013J,Pass,Lower Than A Level,0-35,F,N,0,-101.0,74.0,0.0,TMA,139.0,8.0,374.0,19.0
2688067,AAA,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-31.0,70.0,0.0,TMA,44.0,1.0,42.0,4.0
2689958,AAA,2013J,Distinction,A Level or Equivalent,35-55,M,N,0,-71.0,86.0,0.0,TMA,184.0,9.0,491.0,19.0
2691206,AAA,2013J,Distinction,A Level or Equivalent,0-35,F,N,0,-109.0,86.0,0.0,TMA,228.0,9.0,213.0,14.0
2691244,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-87.0,0.0,,TMA,20.0,4.0,42.0,4.0
2694424,AAA,2013J,Pass,A Level or Equivalent,35-55,M,N,0,-170.0,89.0,-2.0,TMA,14.0,1.0,556.0,11.0
2698257,AAA,2013J,Pass,Lower Than A Level,0-35,M,N,0,-58.0,58.0,3.0,TMA,24.0,2.0,168.0,8.0
6516,AAA,2014J,Pass,HE Qualification,55<=,M,N,0,-52.0,60.0,-2.0,TMA,256.0,9.0,333.0,14.0
24734,AAA,2014J,Pass,Lower Than A Level,0-35,F,N,0,-18.0,41.0,4.0,TMA,30.0,3.0,57.0,5.0
26192,AAA,2014J,Distinction,A Level or Equivalent,35-55,F,N,0,-38.0,87.0,-1.0,TMA,241.0,9.0,371.0,12.0
28061,AAA,2014J,Pass,Lower Than A Level,35-55,M,N,0,-130.0,78.0,-1.0,TMA,349.0,17.0,121.0,9.0
31600,AAA,2014J,Pass,A Level or Equivalent,0-35,F,N,0,-52.0,47.0,5.0,TMA,90.0,6.0,40.0,1.0
46844,AAA,2014J,Pass,HE Qualification,35-55,M,N,0,-74.0,56.0,0.0,TMA,17.0,4.0,76.0,5.0
52765,AAA,2014J,Pass,Lower Than A Level,35-55,F,N,0,-22.0,67.0,0.0,TMA,890.0,20.0,968.0,20.0
55104,AAA,2014J,Pass,A Level or Equivalent,0-35,F,N,0,-87.0,75.0,-3.0,TMA,356.0,13.0,243.0,7.0
58071,AAA,2014J,Pass,HE Qualification,55<=,M,N,0,-72.0,87.0,0.0,TMA,1402.0,24.0,478.0,17.0
58316,AAA,2014J,Pass,A Level or Equivalent,0-35,F,N,0,-80.0,78.0,-1.0,TMA,146.0,12.0,368.0,14.0
62487,AAA,2014J,Pass,A Level or Equivalent,0-35,F,N,0,-50.0,78.0,0.0,TMA,16.0,2.0,173.0,9.0
63165,AAA,2014J,Pass,A Level or Equivalent,35-55,M,N,0,-82.0,50.0,-1.0,TMA,8.0,3.0,266.0,12.0
65002,AAA,2014J,Fail,A Level or Equivalent,0-35,F,N,1,-144.0,66.0,-20.0,TMA,0.0,0.0,3.0,1.0
70011,AAA,2014J,Pass,HE Qualification,0-35,F,N,0,-78.0,74.0,0.0,TMA,291.0,8.0,546.0,15.0
75255,AAA,2014J,Pass,A Level or Equivalent,0-35,M,N,0,-58.0,76.0,0.0,TMA,65.0,4.0,186.0,11.0
79403,AAA,2014J,Withdrawn,Lower Than A Level,35-55,M,N,0,-23.0,72.0,3.0,TMA,153.0,5.0,141.0,10.0
85092,AAA,2014J,Pass,Lower Than A Level,0-35,F,N,0,-52.0,58.0,3.0,TMA,26.0,1.0,28.0,2.0
85144,AAA,2014J,Pass,A Level or Equivalent,35-55,M,N,0,-41.0,68.0,-1.0,TMA,34.0,4.0,112.0,7.0
85302,AAA,2014J,Pass,Lower Than A Level,35-55,M,N,0,-72.0,76.0,-1.0,TMA,72.0,3.0,359.0,14.0
87431,AAA,2014J,Withdrawn,Lower Than A Level,35-55,M,N,0,-106.0,50.0,21.0,TMA,16.0,2.0,424.0,5.0
94961,AAA,2014J,Pass,Lower Than A Level,35-55,M,N,1,-150.0,74.0,-20.0,TMA,20.0,5.0,182.0,7.0
